Key,Summary,Status,Project,Current Size,Planned Size,Num of CPCRs/SWCRs,Fix Version/s,CSL Programs,Priority Score,Feature Type,Level
CSLCND-51423,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_InCapacity",ACB16,1466,Team,2
CSLADS-48657,SUMMARY REDACTED,Open,CSL_ADS,5,5,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1466,Product,1
CSLADS-49987,SUMMARY REDACTED,Open,CSL_ADS,5,5,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1466,Team,2
CSLADS-56536,SUMMARY REDACTED,Open,CSL_ADS,0,0,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1466,Team,2
CSLADS-56537,SUMMARY REDACTED,Open,CSL_ADS,0,0,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1466,Team,2
CSLOASIS-15993,SUMMARY REDACTED,Open,CSL_OASIS,30,110,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1466,Product,1
CSLOASIS-15963,SUMMARY REDACTED,Open,CSL_OASIS,10,10,,"CSL_R8, CSL_R8_InCapacity",ACB16,1466,Team,2
CSLOASIS-15840,SUMMARY REDACTED,Open,CSL_OASIS,10,10,,"CSL_R8, CSL_R8_InCapacity",ACB16,1466,Team,2
CSLOASIS-16043,SUMMARY REDACTED,Open,CSL_OASIS,10,10,,"CSL_R8, CSL_R8_OutOfCapacity, CSL_R9",ACB16,1466,Team,2
CSLOASIS-13459,SUMMARY REDACTED,Open,CSL_OASIS,12,35,,"CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_InCapacity",ACB16,1466,Product,1
CSLOASIS-13460,SUMMARY REDACTED,Open,CSL_OASIS,12,12,,"CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_InCapacity",ACB16,1466,Team,2
CSLPACB20-43543,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,0,0,,CSL_R8,BL10,1461,,0
CSLP9ON8-586,SUMMARY REDACTED,Open,CSLP_9on8,54.5,0,,CSL_R8,9A.2B,1456,,0
CSLSPY-93836,SUMMARY REDACTED,Open,CSL_SPY,24,25,,"CSL_R8, CSL_R8_OutOfCapacity",9A.2B,1456,Product,1
CSLSPY-95999,SUMMARY REDACTED,Open,CSL_SPY,8.5,8.5,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
CSLSPY-96644,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
CSLSPY-96798,SUMMARY REDACTED,Open,CSL_SPY,13.5,13.5,,"CSL_R8, CSL_R8_OutOfCapacity",9A.2B,1456,Team,2
CSLWCS-42711,SUMMARY REDACTED,Open,CSL_WCS,3,3,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Product,1
CSLWCS-43956,SUMMARY REDACTED,Open,CSL_WCS,3,3,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
AFMSCSLSPY-5877,SUMMARY REDACTED,Open,AFMS_CSL_SPY,3,3,0,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,,1
CSLCND-53676,SUMMARY REDACTED,Open,CSL_CND,4,5,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Product,1
CSLCND-54628,SUMMARY REDACTED,Open,CSL_CND,1.5,1.5,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
CSLCND-54687,SUMMARY REDACTED,Open,CSL_CND,2.5,1,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
CSLADS-55499,SUMMARY REDACTED,Open,CSL_ADS,6,2,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Product,1
CSLADS-56580,SUMMARY REDACTED,Open,CSL_ADS,6,6,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
CSLACI-40239,SUMMARY REDACTED,Open,CSL_ACI,1,3,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Product,1
CSLACI-41037,SUMMARY REDACTED,Open,CSL_ACI,1,1,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Team,2
CSLSYSINTT-13030,SUMMARY REDACTED,Open,CSL_SysIntTest,13.5,13.5,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1456,Product,1
CSLPACB20-43544,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,0,0,,CSL_R8,BL10,1451,,0
CSLPACB20-43535,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,0,0,,CSL_R8,BL10,1447,,0
CSLPACB16-12795,SUMMARY REDACTED,Open,CSLP_ACB16,38,,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1442,Program,0
CSLCND-49709,SUMMARY REDACTED,In Progress,CSL_CND,18,18,,"CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_InCapacity",ACB16,1442,Product,1
CSLCND-51573,SUMMARY REDACTED,In Progress,CSL_CND,18,18,,"CSL_R7, CSL_R7_InCapacity",ACB16,1442,Team,2
CSLADS-48658,SUMMARY REDACTED,Open,CSL_ADS,12,18,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1442,Product,1
CSLADS-56449,SUMMARY REDACTED,Open,CSL_ADS,4,4,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1442,Team,2
CSLADS-56450,SUMMARY REDACTED,Open,CSL_ADS,4,4,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1442,Team,2
CSLADS-49772,SUMMARY REDACTED,Open,CSL_ADS,4,4,,"CSL_R7, CSL_R7_OutOfCapacity",ACB16,860,Team,2
CSLADS-49883,SUMMARY REDACTED,Closed,CSL_ADS,0,7,,"CSL_R7, CSL_R7_OutOfCapacity",ACB16,860,Team,2
CSLOASIS-15854,SUMMARY REDACTED,Open,CSL_OASIS,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,1442,Product,1
CSLOASIS-15948,SUMMARY REDACTED,Open,CSL_OASIS,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,1442,Team,2
CSLPACB20-7586,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,0,0,,CSL_R8,BL10,1437,,0
CSLPACB20-3931,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,,,,CSL_R8,BL10,1427,,0
CSLP9ON8-591,SUMMARY REDACTED,Open,CSLP_9on8,72,0,,CSL_R8,9o8,1422,,0
CSLSPY-93854,SUMMARY REDACTED,Open,CSL_SPY,9,10,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Product,1
CSLSPY-95987,SUMMARY REDACTED,Open,CSL_SPY,4,4,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLSPY-96645,SUMMARY REDACTED,Open,CSL_SPY,1,1,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Team,2
CSLSPY-96739,SUMMARY REDACTED,Open,CSL_SPY,4,4,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Team,2
ORTS-36907,SUMMARY REDACTED,Open,CSL_ORTS,12,10,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Product,1
ORTS-38367,SUMMARY REDACTED,Open,CSL_ORTS,12,12,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLWCS-42707,SUMMARY REDACTED,Open,CSL_WCS,13,10,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Product,1
CSLWCS-44086,SUMMARY REDACTED,Open,CSL_WCS,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLWCS-43957,SUMMARY REDACTED,Open,CSL_WCS,0.5,0.5,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Team,2
CSLWCS-43508,SUMMARY REDACTED,Open,CSL_WCS,10.5,10.5,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,136,Team,2
CSLOASIS-14938,SUMMARY REDACTED,Open,CSL_OASIS,2,2,,CSL_R8,9o8,1422,Team,1
CSLASPEC-25732,SUMMARY REDACTED,Open,CSL_ASpec,5,5,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Product,1
CSLASPEC-25813,SUMMARY REDACTED,Open,CSL_ASpec,5,5,,CSL_R8,9o8,1422,Team,2
CSLCND-53704,SUMMARY REDACTED,Open,CSL_CND,3,6,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Product,1
CSLCND-54629,SUMMARY REDACTED,Open,CSL_CND,1,1,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Team,2
CSLADS-55482,SUMMARY REDACTED,Open,CSL_ADS,20,30,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Product,1
CSLADS-56451,SUMMARY REDACTED,Open,CSL_ADS,4,4,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLADS-56189,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLADS-56538,SUMMARY REDACTED,Open,CSL_ADS,6,6,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLADS-56337,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Team,2
CSLADS-56270,SUMMARY REDACTED,Open,CSL_ADS,4,4,,"CSL_R8, CSL_R8_OutOfCapacity",9o8,1422,Team,2
CSLACI-40390,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Product,1
CSLACI-40987,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",9o8,1422,Team,2
CSLPACB20-3930,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,,,,CSL_R8,BL10,1417,,0
CSLPACB16-13060,SUMMARY REDACTED,Open,CSLP_ACB16,96,,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1413,Program,0
ORTS-33843,SUMMARY REDACTED,Open,CSL_ORTS,4,3.5,,"CSL_R7, CSL_R8, CSL_R8_OutOfCapacity",ACB16,1413,Product,1
ORTS-34600,SUMMARY REDACTED,Open,CSL_ORTS,4,4,,"CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_OutOfCapacity",ACB16,1413,Team,2
CSLADS-48663,SUMMARY REDACTED,Open,CSL_ADS,15,15,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1413,Product,1
CSLADS-49774,SUMMARY REDACTED,Open,CSL_ADS,12,12,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1413,Team,2
CSLADS-56190,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1413,Team,2
CSLWCS-37815,SUMMARY REDACTED,Open,CSL_WCS,77,10,,"CSL_R7, CSL_R7_InCapacity",ACB16,835,Product,1
CSLWCS-39690,SUMMARY REDACTED,Open,CSL_WCS,8,8,,"CSL_R7, CSL_R7_InCapacity",ACB16,835,Team,2
CSLWCS-40236,SUMMARY REDACTED,Open,CSL_WCS,12,3,,"CSL_R7, CSL_R8, CSL_R7_InCapacity, CSL_R8_InCapacity",ACB16,835,Team,2
CSLWCS-40553,SUMMARY REDACTED,Open,CSL_WCS,2,2,,"CSL_R7, CSL_R8, CSL_R7_InCapacity, CSL_R8_InCapacity",ACB16,835,Team,2
CSLWCS-39387,SUMMARY REDACTED,In Progress,CSL_WCS,55,55,,"CSL_R7, CSL_R7_InCapacity",Multiple CSL Programs,760,Team,2
CSLPACB20-3927,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,,,,CSL_R8,BL10,1408,,0
CSLPACB20-3928,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,,,,CSL_R8,BL10,1403,,0
CSLPACB16-14728,SUMMARY REDACTED,Open,CSLP_ACB16,95,0,,"CSL_R6, CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",ACB16,1398,Program,0
CSLWCS-42263,SUMMARY REDACTED,Open,CSL_WCS,0,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2194,Product,1
CSLWCS-37920,SUMMARY REDACTED,Resolved,CSL_WCS,0,0,,"CSL_R6, CSL_R6_InCapacity",ACB16,1508,Product,1
CSLACI-33693,SUMMARY REDACTED,Closed,CSL_ACI,3,90,,"CSL_R7, CSL_R7_InCapacity",ACB16,1398,Product,1
CSLACI-35556,SUMMARY REDACTED,Closed,CSL_ACI,0,23,,"CSL_R7, CSL_R7_OutOfCapacity",ACB16,836,Team,2
CSLACI-35534,SUMMARY REDACTED,Closed,CSL_ACI,3,11,,"CSL_R7, CSL_R7_InCapacity",ACB16,836,Team,2
CSLACI-34904,SUMMARY REDACTED,Closed,CSL_ACI,0,55,,"CSL_R7, CSL_R7_OutOfCapacity",ACB16,836,Team,2
CSLSPY-83959,SUMMARY REDACTED,Open,CSL_SPY,17,2,,"CSL_R6, CSL_R6_OutOfCapacity, CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_InCapacity",ACB16,1398,Product,1
CSLSPY-91618,SUMMARY REDACTED,Open,CSL_SPY,15,15,,"CSL_R7, CSL_R7_OutOfCapacity",ACB16,1708,Team,2
CSLSPY-91765,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R7, CSL_R7_OutOfCapacity",ACB16,1708,Team,2
CSLSPY-85392,SUMMARY REDACTED,Closed,CSL_SPY,0,32,,"CSL_R6, CSL_R6_OutOfCapacity",ACB16,1508,Team,2
CSLWCS-42548,SUMMARY REDACTED,Open,CSL_WCS,5,5,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,1398,Product,1
CSLACI-39882,SUMMARY REDACTED,Open,CSL_ACI,21,50,,"CSL_R8, CSL_R8_InCapacity",ACB16,1398,Product,1
CSLACI-41217,SUMMARY REDACTED,Open,CSL_ACI,21,21,,"CSL_R8, CSL_R8_InCapacity",ACB16,1398,Team,2
CSLPACB16-14066,SUMMARY REDACTED,In Progress,CSLP_ACB16,15,15,,"CSL_R7, CSL_R7_InCapacity",ACB16,836,Team,1
CSLWCS-33298,SUMMARY REDACTED,Resolved,CSL_WCS,0,5,,"CSL_R6, CSL_R6_InCapacity",ACB16,640,Product,1
CSLWCS-36365,SUMMARY REDACTED,Resolved,CSL_WCS,0,5,,"CSL_R6, CSL_R6_InCapacity",ACB16,,Team,2
CSLACI-27444,SUMMARY REDACTED,Closed,CSL_ACI,18,80,,"CSL_R6_Incapacity, CSL_R6",ACB16,640,Product,1
CSLACI-34887,SUMMARY REDACTED,Closed,CSL_ACI,18,80,,"CSL_R6_Incapacity, CSL_R6",ACB16,640,Team,2
CSLPACB16-13973,SUMMARY REDACTED,Closed,CSLP_ACB16,16,16,,CSL_R6_InCapacity,ACB16,,Team,1
CSLPACB20-3929,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,,,,CSL_R8,BL10,1393,,0
CSLPACB20-43711,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,3,0,,CSL_R8,BL10,1388,,0
CSLWCS-42876,SUMMARY REDACTED,Open,CSL_WCS,3,15,,"CSL_R8, CSL_R8_InCapacity",BL10,1388,Product,1
CSLWCS-43958,SUMMARY REDACTED,Open,CSL_WCS,3,3,,"CSL_R8, CSL_R8_InCapacity",BL10,1388,Team,2
CSLP9ON8-576,SUMMARY REDACTED,Open,CSLP_9on8,14.5,0,,CSL_R8,9A.2B,1383,,0
CSLCND-53674,SUMMARY REDACTED,Open,CSL_CND,5.5,8,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Product,1
CSLCND-54630,SUMMARY REDACTED,Open,CSL_CND,3,3,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Team,2
CSLCND-54738,SUMMARY REDACTED,Open,CSL_CND,2.5,2.5,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Team,2
CSLADS-55508,SUMMARY REDACTED,Open,CSL_ADS,2,3,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Product,1
CSLADS-56579,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Team,2
CSLACI-40247,SUMMARY REDACTED,Open,CSL_ACI,1,3,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Product,1
CSLACI-41045,SUMMARY REDACTED,Open,CSL_ACI,1,1,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Team,2
CSLSYSINTT-13026,SUMMARY REDACTED,Open,CSL_SysIntTest,6,6,,"CSL_R8, CSL_R8_InCapacity",9A.2B,1383,Product,1
CSLPACB20-43697,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,140,0,,CSL_R8,BL10,1379,,0
CSLWCS-42875,SUMMARY REDACTED,Open,CSL_WCS,140,170,,"CSL_R8, CSL_R8_InCapacity",BL10,1379,Product,1
CSLWCS-43804,SUMMARY REDACTED,Open,CSL_WCS,140,140,,"CSL_R8, CSL_R8_InCapacity",BL10,1379,Team,2
CSLPACB16-14817,SUMMARY REDACTED,Open,CSLP_ACB16,60,,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Program,0
CSLACI-39860,SUMMARY REDACTED,Open,CSL_ACI,8,5,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Product,1
CSLACI-41267,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-39857,SUMMARY REDACTED,Open,CSL_ACI,20,40,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Product,1
CSLACI-41194,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-41201,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-41202,SUMMARY REDACTED,Open,CSL_ACI,4,4,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-39856,SUMMARY REDACTED,Open,CSL_ACI,12,25,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Product,1
CSLACI-41195,SUMMARY REDACTED,Open,CSL_ACI,9,9,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-41196,SUMMARY REDACTED,Open,CSL_ACI,1,1,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-41200,SUMMARY REDACTED,Open,CSL_ACI,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLACI-39859,SUMMARY REDACTED,Open,CSL_ACI,20,10,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Product,1
CSLACI-41266,SUMMARY REDACTED,Open,CSL_ACI,20,20,,"CSL_R8, CSL_R8_InCapacity",ACB16,1374,Team,2
CSLPACB20-43725,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,50,0,,CSL_R8,BL10,1369,,0
CSLWCS-42873,SUMMARY REDACTED,Open,CSL_WCS,50,70,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,1369,Product,1
CSLWCS-43833,SUMMARY REDACTED,Open,CSL_WCS,15,15,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,1369,Team,2
CSLWCS-44087,SUMMARY REDACTED,Open,CSL_WCS,15,15,,"CSL_R8, CSL_R8_InCapacity",BL10,1369,Team,2
CSLWCS-44419,SUMMARY REDACTED,Open,CSL_WCS,20,20,,CSL_R8,BL10,,Team,2
CSLPBMD-1659,SUMMARY REDACTED,Open,CSLP_BMD51,67,0,,CSL_R8,BMD 5.1,1364,,0
CSLSPY-94446,SUMMARY REDACTED,Open,CSL_SPY,10,7.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Product,1
CSLSPY-96744,SUMMARY REDACTED,Open,CSL_SPY,10,10,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Team,2
AFMSCSLWCS-3270,SUMMARY REDACTED,Open,AFMS_CSL_WCS,13,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,,1
AFMSCSLSPY-5847,SUMMARY REDACTED,Open,AFMS_CSL_SPY,5,5,0,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,,1
CSLOASIS-15046,SUMMARY REDACTED,Open,CSL_OASIS,1,1,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Product,1
CSLOASIS-15888,SUMMARY REDACTED,Open,CSL_OASIS,1,1,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Team,2
CSLCND-53755,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Product,1
CSLCND-54952,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Team,2
CSLADS-55551,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,1364,Product,1
CSLADS-56191,SUMMARY REDACTED,Open,CSL_ADS,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,1364,Team,2
CSLADS-56192,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,1364,Team,2
CSLSYSINTT-12828,SUMMARY REDACTED,Open,CSL_SysIntTest,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Product,1
CSLSYSINTT-13578,SUMMARY REDACTED,Open,CSL_SysIntTest,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,,Team,2
CSLWCS-43110,SUMMARY REDACTED,Open,CSL_WCS,20,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,1364,Product,1
CSLWCS-43834,SUMMARY REDACTED,Open,CSL_WCS,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,1364,Team,2
CSLWCS-43858,SUMMARY REDACTED,Open,CSL_WCS,8,8,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Team,2
CSLWCS-43890,SUMMARY REDACTED,Open,CSL_WCS,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,1364,Team,2
CSLCND-54952,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,1364,Team,1
CSLPACB20-43698,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,155,0,,CSL_R8,BL10,1359,,0
CSLWCS-42871,SUMMARY REDACTED,Open,CSL_WCS,25,20,,"CSL_R8, CSL_R8_InCapacity",BL10,1359,Product,1
CSLWCS-43649,SUMMARY REDACTED,Open,CSL_WCS,5,5,,"CSL_R8, CSL_R8_InCapacity",BL10,1359,Team,2
CSLWCS-43782,SUMMARY REDACTED,Open,CSL_WCS,20,20,,"CSL_R8, CSL_R8_InCapacity",BL10,1359,Team,2
CSLWCS-43582,SUMMARY REDACTED,Open,CSL_WCS,130,130,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,1359,Product,1
CSLWCS-43792,SUMMARY REDACTED,Open,CSL_WCS,40,40,,"CSL_R8, CSL_R8_InCapacity",BL10,1359,Team,2
CSLWCS-44243,SUMMARY REDACTED,Open,CSL_WCS,90,90,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,1359,Team,2
CSLPACB20-43682,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,1,0,,CSL_R8,BL10,1354,,0
CSLWCS-42872,SUMMARY REDACTED,Open,CSL_WCS,1,15,,"CSL_R8, CSL_R8_InCapacity",BL10,1354,Product,1
CSLWCS-43959,SUMMARY REDACTED,Open,CSL_WCS,1,1,,"CSL_R8, CSL_R8_InCapacity",BL10,1354,Team,2
CSLPACB20-43643,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,26.5,50,,CSL_R8,BL10,1345,,0
ORTS-37452,SUMMARY REDACTED,Open,CSL_ORTS,4.5,4.5,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,1345,Product,1
ORTS-39051,SUMMARY REDACTED,Open,CSL_ORTS,4.5,4.5,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,1345,Team,2
CSLACI-39809,SUMMARY REDACTED,Open,CSL_ACI,22,50,,"CSL_R8, CSL_R8_InCapacity",BL10,1345,Product,1
CSLACI-41131,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BL10,1345,Team,2
CSLACI-41221,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",BL10,1345,Team,2
CSLACI-41222,SUMMARY REDACTED,Open,CSL_ACI,1,1,,"CSL_R8, CSL_R8_InCapacity",BL10,1345,Team,2
CSLACI-41278,SUMMARY REDACTED,Open,CSL_ACI,10,10,,"CSL_R8, CSL_R8_InCapacity",BL10,1345,Team,2
CSLPACB20-7583,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,81,0,,CSL_R8,BL10,1340,,0
CSLACI-39816,SUMMARY REDACTED,Open,CSL_ACI,16,30,,"CSL_R8, CSL_R8_InCapacity",BL10,1340,Product,1
CSLACI-40942,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BL10,1340,Team,2
CSLACI-41124,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BL10,1340,Team,2
CSLCND-53787,SUMMARY REDACTED,Open,CSL_CND,30,30,,"CSL_R8, CSL_R8_InCapacity",BL10,1340,Product,1
CSLCND-54368,SUMMARY REDACTED,Open,CSL_CND,,,,"CSL_R8, CSL_R8_InCapacity",BL10,2112,Product,2
CSLADS-48183,SUMMARY REDACTED,Open,CSL_ADS,5,5,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",BL10,1340,Product,1
CSLADS-49704,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R7, CSL_R7_InCapacity, CSL_R8, CSL_R8_OutOfCapacity",BL10,1340,Team,2
CSLADS-50225,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",BL10,1340,Team,2
CSLADS-56040,SUMMARY REDACTED,Open,CSL_ADS,20,5,,"CSL_R8, CSL_R8_InCapacity",BL10,1340,Product,1
CSLADS-56736,SUMMARY REDACTED,Open,CSL_ADS,20,20,,"CSL_R8, CSL_R8_InCapacity",BL10,1340,Team,2
AFMSCSLADS-8215,SUMMARY REDACTED,Open,AFMS_CSL_ADS,10,10,,"CSL_R8, CSL_R9, CSL_R8_OutOfCapacity",BL10,1340,,1
CSLPACB20-3479,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,16,13,,"CSL_R6, CSL_R6_InCapacity, CSL_R7, CSL_R8",ADS Arch,1340,,0
CSLADS-39251,SUMMARY REDACTED,Open,CSL_ADS,16,13,,"CSL_R6, CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R6_CarryOver, CSL_R8_OutOfCapacity",ADS Arch,1340,Product,1
